{0: 0.001}
['air1', 'furnace1', 'refrigerator1', 'clotheswasher1', 'drye1', 'dishwasher1', 'kitchenapp1', 'microwave1']
{7951: ('2015-01-01', '2016-01-01')}

logTest,mse1_test,mse2_test,mse3_test,mse4_test,mse5_test, mse6_test,mse7_test,mse8_test,mae1_test,mae2_test,mae3_test,mae4_test,mae5_test, mae6_test,mae7_test,mae8_test,mseTest,maeTest
-431.959,0.288,0.345,0.017,0.023,0.077,0.015,0.015,0.020,0.190,0.096,0.084,0.028,0.026,0.020,0.021,0.046,0.100,0.064

relErr1,relErr2,relErr3,relErr4,relErr5,relErr6,relErr7,relErr8,propAssigned1,propAssigned2,propAssigned3,propAssigned4,propAssigned5
-0.587281301444,-0.592374845612,-0.574678504535,-0.130918903484,0.0360316189414,-0.710434564687,-0.567278493845,-0.533750871277,0.866782702985,0.933892469667,0.940584835707,0.980865772732,0.982124296553,0.985869845564,0.985430396751,0.967926477779
batch,perReal1,perReal2,perReal3,perReal4,perReal5,perReal6,perReal7,perReal8,perPredict1,perPredict2,perPredict3,perPredict4,perPredict5,perPredict6,perPredict7,perPredict8
0,0.412489299007,0.138900044613,0.180740346383,0.137588564337,0.00294758438133,0.0355574394043,0.0329187114103,0.058858010464,0.143948311651,0.0653803996855,0.0783661424544,0.107574298705,0.00439753348698,0.00851532854871,0.0138394759004,0.030718646081
1,0.354585333589,0.182146417999,0.155937420031,0.18163391445,0.0336196734241,0.015910683147,0.0224005302629,0.0537660270977,0.160812425608,0.0977200074539,0.0665463151746,0.15485748838,0.0388662295499,0.00653794801308,0.0108515384541,0.0275176484863
2,0.344675012793,0.1677588919,0.131762162484,0.166882359152,0.0857817589136,0.00755916426833,0.0245578078424,0.0710228426465,0.149586950812,0.0674048821742,0.0541376281722,0.15437033959,0.0736178619815,0.00393810911695,0.00670482891451,0.027206827265
3,0.363906188202,0.156071616205,0.125189046239,0.155469501721,0.105757867334,0.0177547032815,0.0287940591371,0.0470570178804,0.155431255507,0.0667232719178,0.0495036221964,0.131095719937,0.0968043042207,0.00547336914546,0.00934541004592,0.0271267624046
4,0.305016511779,0.166035226458,0.130230806177,0.165020803314,0.0925430266215,0.0218994492088,0.0378213087321,0.0814328677085,0.126995751189,0.0696356720691,0.05549455857,0.150380635027,0.0963104677598,0.00695835240168,0.0127790739462,0.0247922715343
5,0.376800399381,0.150044129364,0.148963424839,0.149271686686,0.0719465984628,0.0268016152635,0.0124356118962,0.0637365341069,0.156756084483,0.0411951262275,0.0629861757255,0.123068791671,0.0777699308219,0.00730031289577,0.0112708037302,0.0251585302542
6,0.321527408026,0.144919161228,0.159020114842,0.144026443572,0.0983758915221,0.037856808088,0.0285980506872,0.0656761220345,0.144087752123,0.0409399562183,0.0659904743103,0.128386068733,0.106655238798,0.00518451971837,0.00938875057332,0.0244592345256
7,0.300000415289,0.153026970233,0.140763494461,0.152115411503,0.116384662557,0.0419566189408,0.0339277037718,0.0618247232447,0.1181748085,0.0659890060896,0.0626697365568,0.140741980952,0.103652430871,0.00759024216668,0.0111904994439,0.0334845034454
8,0.279098204005,0.239227032004,0.11817436601,0.238964287561,0.0286147720633,0.030182916499,0.0121789777101,0.0535594441469,0.10506131968,0.101536917399,0.0534272282532,0.207101404629,0.0287242478809,0.00659381386891,0.00596426271421,0.0315886611835
/home/gissella/Documents/Research/Disaggregation/PecanStreet-dataport/VRNN_theano_version/output/allAtOnce/18-06-14_21-41_7951/dp_disall-sch_1_best.pkl